estado_importacao,chave_importacao,duplicado_provavel,ordem_cronologica,matricula,vin_chassi,processo_oficina,folha_obra,data_documento,hora_documento,data_hora_documento,origem_maquina,tipo_registo,resumo,link_documento_original,origem_ficheiro,lote_importacao,observacoes_importacao,criado_por,criado_em,km_leitura,modulo_calculador,referencia_software,edicao_calibracao,edicao_software,data_telecarregamento,numero_telecarregamentos,fornecedor_ecu,referencia_material,km_ultima_reposicao_manutencao,km_ate_proxima_manutencao,dias_ate_proxima_manutencao,dias_desde_ultima_reposicao_manutencao,numero_manutencoes_efetuadas,limite_temporal_ultrapassado,limite_quilometrico_ultrapassado,limiar_manutencao_km,duracao_manutencao_meses,inicio_primeira_manutencao_km,duracao_antes_primeira_manutencao_meses,gestao_manutencao,taxa_diluicao_oleo_pct,taxa_carbono_oleo_pct,protecao_anti_diluicao,intervalo_calculado_calculador_km,existem_defeitos,numero_total_codigos_eventos,codigos_principais,defeito_critico,estado_principal,caracterizacao_resumo_defeito,km_associado_defeito,acao_recomendada
validado,89e70b0ae989f283_2026-04-09_VR3USHPY9SJ686685_dos-defeitos_8.pdf,sim,3,,VR3USHP9S686685,,,2026-04-09,14:36:52,2026-04-09 14:36:52,PSA-DIAG/Stellantis,identificacao_telecarregamento,dos defeitos | codigos: U183A 61; U1471; U1213 23; B1400; C1638; B122A 62; B1865; U1806 DE; C1638 92; B120A; B122A; U183A,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_identificacao_telecarregamento_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_8.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 61; U1471; U1213 23; B1400; C1638; B122A 62; B1865; U1806 DE; C1638 92; B120A; B122A; U183A,Sim,Permanente,,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,25dec795149e9766_2026-04-09_VR3USHPY9SJ686685_dos-defeitos_4.pdf,sim,5,,VR3USHP9S686685,,,2026-04-09,14:38:45,2026-04-09 14:38:45,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_lubrificacao_motor_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_4.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,25dec795149e9766_2026-04-09_VR3USHPY9SJ686685_dos-defeitos_7.pdf,sim,6,,VR3USHP9S686685,,,2026-04-09,14:38:45,2026-04-09 14:38:45,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_VR3USHP9S686685_lubrificacao_motor_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_7.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B1238; U1806; U1118; B1004; U1118 13; U1205; U2000; U1011 00; B15F2; U1213 00; U1826 00; U1108,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,89f90d48d4e4d9df_2026-04-09_VR3USHPY9SJ686685_calculador_2.pdf,sim,2,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:29:29,2026-04-09 14:29:29,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador | codigos: U183A 00; B2ED3; U1804; U0293; U1826 00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_calculador.pdf,2026-04-09_VR3USHPY9SJ686685_calculador_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 00; B2ED3; U1804; U0293; U1826 00,Sim,Permanente,ncoerência,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,89f90d48d4e4d9df_2026-04-09_VR3USHPY9SJ686685_calculador_3.pdf,sim,3,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:29:29,2026-04-09 14:29:29,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador | codigos: U183A 00; B2ED3; U1804; U0293; U1826 00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_calculador.pdf,2026-04-09_VR3USHPY9SJ686685_calculador_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U183A 00; B2ED3; U1804; U0293; U1826 00,Sim,Permanente,ncoerência,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,af433d1f3e21fdaa_2026-04-09_VR3USHPY9SJ686685_identificacao_2.pdf,sim,5,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:30:37,2026-04-09 14:30:37,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-09_VR3USHPY9SJ686685_identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,af433d1f3e21fdaa_2026-04-09_VR3USHPY9SJ686685_identificacao_3.pdf,sim,6,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:30:37,2026-04-09 14:30:37,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-09_VR3USHPY9SJ686685_identificacao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,05d3380e137a1b1c_2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,sim,8,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:33:18,2026-04-09 14:33:18,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,05d3380e137a1b1c_2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_3.pdf,sim,9,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:33:18,2026-04-09 14:33:18,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-04-09_VR3USHPY9SJ686685_parametros-de-manutencao-recuperados-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,27ef272c2a0d497b_2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,sim,11,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:34:32,2026-04-09 14:34:32,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,27ef272c2a0d497b_2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_3.pdf,sim,12,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:34:32,2026-04-09 14:34:32,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-09_VR3USHPY9SJ686685_informacoes-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,0466ca252e1206ca_2026-04-09_VR3USHPY9SJ686685_dos-defeitos_6.pdf,sim,14,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:39:36,2026-04-09 14:39:36,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: U1164; U1153; U1105,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_leitura_defeitos_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_6.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1164; U1153; U1105,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,0466ca252e1206ca_2026-04-09_VR3USHPY9SJ686685_dos-defeitos_9.pdf,sim,15,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-09,14:39:36,2026-04-09 14:39:36,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: U1164; U1153; U1105,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-09_BU-03-FX_VR3USHPY9SJ686685_leitura_defeitos_dos-defeitos.pdf,2026-04-09_VR3USHPY9SJ686685_dos-defeitos_9.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1164; U1153; U1105,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,74d292a82cf521b6_2026-04-22_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,sim,2,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-22,17:18:40,2026-04-22 17:18:40,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-22_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d1e61f3bf6c71ff9_2026-04-22_VR3USHPY9SJ686685_identificacao_2.pdf,sim,4,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-22,17:19:52,2026-04-22 17:19:52,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BU-03-FX_VR3USHPY9SJ686685_identificacao_telecarregamento_identificacao.pdf,2026-04-22_VR3USHPY9SJ686685_identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,68.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,5a4eb51d70e3c429_2026-04-23_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,sim,2,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-23,11:30:06,2026-04-23 11:30:06,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-23_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-23_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d82b0d1efb6edf99_2026-04-27_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,sim,2,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-27,11:55:51,2026-04-27 11:55:51,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BU-03-FX_VR3USHPY9SJ686685_manutencao_informacoes-manutencao.pdf,2026-04-27_VR3USHPY9SJ686685_informacoes-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d9a4cde6a22e1033_2026-04-27_VR3USHPY9SJ686685_global_2.pdf,sim,4,BU-03-FX,VR3USHPY9SJ686685,,,2026-04-27,12:00:32,2026-04-27 12:00:32,PSA-DIAG/Stellantis,lubrificacao_motor,global | codigos: U1109 87; B1818; U1802 81; U1262 29; U1826 00; B2ED3; U183A 00; U0293; U1476 87,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BU-03-FX_VR3USHPY9SJ686685_lubrificacao_motor_global.pdf,2026-04-27_VR3USHPY9SJ686685_global_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U1109 87; B1818; U1802 81; U1262 29; U1826 00; B2ED3; U183A 00; U0293; U1476 87,Sim,Permanente,Defeito de medição,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,3b2b0135b30e12a5_2026-01-06_VR7BAHNEANE076574_relatorio-de-diagnostico-do-veiculo_2.pdf,sim,2,BA-09-MF,VR7BAHNEANE076574,,,2026-01-06,,2026-01-06,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BA-09-MF_VR7BAHNEANE076574_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-01-06_VR7BAHNEANE076574_relatorio-de-diagnostico-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,3b2b0135b30e12a5_2026-01-06_VR7BAHNEANE076574_relatorio-de-diagnostico-do-veiculo_3.pdf,sim,3,BA-09-MF,VR7BAHNEANE076574,,,2026-01-06,,2026-01-06,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BA-09-MF_VR7BAHNEANE076574_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-01-06_VR7BAHNEANE076574_relatorio-de-diagnostico-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,3b2b0135b30e12a5_2026-01-06_VR7BAHNEANE076574_relatorio-de-diagnostico-do-veiculo_4.pdf,sim,4,BA-09-MF,VR7BAHNEANE076574,,,2026-01-06,,2026-01-06,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BA-09-MF_VR7BAHNEANE076574_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-01-06_VR7BAHNEANE076574_relatorio-de-diagnostico-do-veiculo_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,5ae8adaab9df97e6_2026-01-06_VR7BAHNEANE076574_informacoes-de-manutencao_2.pdf,sim,6,BA-09-MF,VR7BAHNEANE076574,,,2026-01-06,,2026-01-06,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BA-09-MF_VR7BAHNEANE076574_manutencao_informacoes-de-manutencao.pdf,2026-01-06_VR7BAHNEANE076574_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,5ae8adaab9df97e6_2026-01-06_VR7BAHNEANE076574_informacoes-de-manutencao_3.pdf,sim,7,BA-09-MF,VR7BAHNEANE076574,,,2026-01-06,,2026-01-06,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BA-09-MF_VR7BAHNEANE076574_manutencao_informacoes-de-manutencao.pdf,2026-01-06_VR7BAHNEANE076574_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,5ae8adaab9df97e6_2026-01-06_VR7BAHNEANE076574_informacoes-de-manutencao_4.pdf,sim,8,BA-09-MF,VR7BAHNEANE076574,,,2026-01-06,,2026-01-06,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BA-09-MF_VR7BAHNEANE076574_manutencao_informacoes-de-manutencao.pdf,2026-01-06_VR7BAHNEANE076574_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,2f0224633f8b2d1a_2026-03-25_VR7BAHPY0SE013687_informacoes-de-manutencao_2.pdf,sim,2,BU-80-HZ,VR7BAHPY0SE013687,,,2026-03-25,,2026-03-25,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-25_BU-80-HZ_VR7BAHPY0SE013687_manutencao_informacoes-de-manutencao.pdf,2026-03-25_VR7BAHPY0SE013687_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,2f0224633f8b2d1a_2026-03-25_VR7BAHPY0SE013687_informacoes-de-manutencao_3.pdf,sim,3,BU-80-HZ,VR7BAHPY0SE013687,,,2026-03-25,,2026-03-25,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-25_BU-80-HZ_VR7BAHPY0SE013687_manutencao_informacoes-de-manutencao.pdf,2026-03-25_VR7BAHPY0SE013687_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,2f0224633f8b2d1a_2026-03-25_VR7BAHPY0SE013687_informacoes-de-manutencao_4.pdf,sim,4,BU-80-HZ,VR7BAHPY0SE013687,,,2026-03-25,,2026-03-25,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-25_BU-80-HZ_VR7BAHPY0SE013687_manutencao_informacoes-de-manutencao.pdf,2026-03-25_VR7BAHPY0SE013687_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,93a721acd2bc6f1d_2026-01-06_VR7BAHPY4RE088483_informacoes-de-manutencao_2.pdf,sim,2,BU-33-UZ,VR7BAHPY4RE088483,,,2026-01-06,,2026-01-06,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/01_Janeiro/2026-01-06_BU-33-UZ_VR7BAHPY4RE088483_manutencao_informacoes-de-manutencao.pdf,2026-01-06_VR7BAHPY4RE088483_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7b6ba85992f47e4b_2026-03-12_VR7BBYHZBNE063309_informacoes-lubrificacao-motor_2.pdf,sim,2,AX-30-EF,VR7BBYHZBNE063309,,,2026-03-12,,2026-03-12,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-12_AX-30-EF_VR7BBYHZBNE063309_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-12_VR7BBYHZBNE063309_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7b6ba85992f47e4b_2026-03-12_VR7BBYHZBNE063309_informacoes-lubrificacao-motor_3.pdf,sim,3,AX-30-EF,VR7BBYHZBNE063309,,,2026-03-12,,2026-03-12,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-12_AX-30-EF_VR7BBYHZBNE063309_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-12_VR7BBYHZBNE063309_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7b6ba85992f47e4b_2026-03-12_VR7BBYHZBNE063309_informacoes-lubrificacao-motor_4.pdf,sim,4,AX-30-EF,VR7BBYHZBNE063309,,,2026-03-12,,2026-03-12,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-12_AX-30-EF_VR7BBYHZBNE063309_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-03-12_VR7BBYHZBNE063309_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
